Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xrcc1	Xrcc1	1470.97463832674	0.283306012044185	0.097024778810465	2.91993463440525	0.00350104811163785	0.0498027882893591
Tead2	Tead2	10229.6480728617	0.283135653707958	0.0663302223589222	4.26857688152877	1.96724024901243e-05	0.00123522639329711
Mrps15	Mrps15	1225.6768022977	0.282740255395183	0.0981059091463888	2.88199006415905	0.00395172194214022	0.0535110919033219
Tsfm	Tsfm	1501.76228684624	0.282683144836587	0.09497405728649	2.97642485656763	0.00291630540519332	0.044297286108468
C130022K22Rik	C130022K22Rik	708.456049931307	0.282571150900095	0.110114759410478	2.56615146246422	0.0102833913749155	0.0989052711127957
Actg1	Actg1	6964.57430327526	0.2825531595395	0.0976617211014461	2.89318226581322	0.00381359922408368	0.0525062306578448
Tuba1b	Tuba1b	4765.39255191568	0.28209612117312	0.0912510312095797	3.0914294056055	0.0019919534112589	0.0347472469710037
Ptms	Ptms	5456.66322185045	0.281752798882505	0.0769019822002137	3.66379111202835	0.00024850947772465	0.00848606364625055
Idh2	Idh2	5951.22176801181	0.280977984219936	0.0655502851301901	4.28644945879157	1.81551483568847e-05	0.00118525465233225
Lonp1	Lonp1	2733.99326682668	0.280829761175023	0.0829143947339373	3.38698439608916	0.000706654068402444	0.0177256890745834
Ctdsp1	Ctdsp1	2185.23522269441	0.279989027841262	0.0813129724166512	3.4433500525179	0.000574555106251243	0.0152667499661045
Npc2	Npc2	1825.71357062999	0.279870345060787	0.0860080801765877	3.25400060652639	0.00113792036842823	0.0242444546956738
Mfap2	Mfap2	743.507129919196	0.279794531959466	0.109490799328356	2.55541592239527	0.0106060980532745	0.0998614275159313
Cnn2	Cnn2	4096.60165181543	0.279513467117324	0.0854047819601381	3.27280815783576	0.0010648472532929	0.0231217273633512
Man2b1	Man2b1	990.884706160467	0.27936666173398	0.10189953054312	2.74158929138307	0.00611427397874827	0.0718231047214486
Psmb2	Psmb2	3711.52840655225	0.279347200279241	0.0832329037816851	3.35621115673138	0.000790182129597099	0.0192812263207134
Cdc34	Cdc34	3071.86628069068	0.279294177152538	0.0842568769562591	3.3147938452256	0.000917107332340514	0.0209764363856445
Slc4a1ap	Slc4a1ap	1863.10142452319	0.278946734765437	0.0899488883057247	3.10116934205271	0.00192758020110746	0.0341338934660601
Ebna1bp2	Ebna1bp2	1594.92550470805	0.278731239516402	0.0964586433122688	2.88964503278421	0.00385677053213464	0.0527323771231391
Ube2m	Ube2m	6171.99304982529	0.278292646171091	0.0836060827980203	3.32861721130272	0.000872782708842431	0.0204367979661964
Mphosph6	Mphosph6	818.064887582708	0.277813798208109	0.106155167109142	2.61705393881091	0.00886923248933836	0.0909811590841806
Cdk5rap3	Cdk5rap3	1549.51635968043	0.277677369290554	0.0885572954946267	3.13556740570744	0.00171522006420757	0.0315270516660452
Eif3d	Eif3d	10055.4810740745	0.277649603500512	0.0701414503078039	3.95842404572608	7.54459250317111e-05	0.00347544826618041
Mnat1	Mnat1	1716.3926095259	0.276897182322251	0.0930774632848752	2.97491113906674	0.0029307343061485	0.0443335208074259
Rhoc	Rhoc	943.169049270739	0.276084600366608	0.106886195876779	2.58297713845936	0.00979518134579434	0.0958896700167235
Slc25a1	Slc25a1	1425.16393853724	0.27584251703372	0.0990364616562951	2.78526223999226	0.00534844480191829	0.0657418564305617
Ndufb11	Ndufb11	1801.34069597802	0.275380355581368	0.100982020487002	2.72702362512951	0.00639084631628253	0.0734862554259841
Sdf2	Sdf2	1111.02785329265	0.275151014868577	0.103044299059979	2.67022064664073	0.00758014172286547	0.082117744897158
Polr3c	Polr3c	1597.43779437932	0.27440004334834	0.0903362514970002	3.0375407303396	0.00238517168565176	0.0387364455966311
Ldb1	Ldb1	5305.78356407449	0.273497698815946	0.0748863885080705	3.65216836149698	0.000260035302672615	0.0086484823874081
Smpd2	Smpd2	1134.53882065944	0.272139339490566	0.0968755632011242	2.80916394700669	0.0049670345024276	0.0626952959346112
Mrps23	Mrps23	2874.11777996967	0.271954042619175	0.0865575103376136	3.14188845726305	0.00167861971694662	0.0311049495670296
Ankrd54	Ankrd54	1139.70103511169	0.271559391125522	0.0994509714561769	2.73058560564372	0.00632219112601343	0.0731504226763385
Crabp2	Crabp2	6614.2553113058	0.271267949505568	0.0958859567963299	2.8290685995006	0.00466836911917416	0.0599228942406495
Srsf4	Srsf4	2706.23041048458	0.270319685280486	0.0790933392072033	3.41773008941146	0.0006314569463383	0.0164679962354576
Psmc1	Psmc1	6501.62736204057	0.269882263602772	0.0729799520232964	3.69803289972869	0.000217276733040328	0.00773254164011391
Srp68	Srp68	2481.97656452595	0.26962685769457	0.0799007863315835	3.37452070340878	0.000739443536270513	0.0183612956689036
Psma6	Psma6	8367.05973027258	0.269528947299451	0.0705174345942968	3.82216041820174	0.000132287582036066	0.00540232030869132
Map3k10	Map3k10	1271.60230446476	0.269113242857534	0.0931814698505755	2.88805535359208	0.00387631650376242	0.052853012578271
Uqcrh	Uqcrh	3145.3192367164	0.268575022007566	0.0801544830765116	3.35071741091758	0.000806025098187313	0.0195928273212497
Mrpl28	Mrpl28	2524.84286605204	0.268232046110651	0.0865132187498757	3.1004747018621	0.00193210717732416	0.0341338934660601
Ift46	Ift46	2488.80034614621	0.267992121908027	0.0820410837455267	3.26655999254324	0.0010886273886076	0.0234829076518462
Cwc15	Cwc15	3393.4062652679	0.267863586892971	0.0772414786070337	3.4678723365166	0.000524596442567049	0.0143651992522944
Nop16	Nop16	3695.98761027243	0.267827662291896	0.0892137765088272	3.00208860977201	0.00268134115094088	0.0418297441658054
Sgta	Sgta	3095.17008176219	0.26759520436358	0.0735251949286242	3.63950350112438	0.000273164223790144	0.00894635520971174
E2f4	E2f4	4001.6194872508	0.266981049627003	0.0822374563013285	3.24646531683508	0.00116847684548514	0.0245279417758739
Rcor2	Rcor2	5266.37824735731	0.2665653061256	0.0717536847220362	3.7150051200609	0.000203199579983239	0.00731073525355755
Rnaseh2b	Rnaseh2b	1462.94285498919	0.26653086015555	0.0992409280809101	2.68569495781267	0.00723791350813566	0.0797221802940797
Aatf	Aatf	1156.47733715852	0.265763823534818	0.103739032381651	2.56184984025189	0.0104116323054029	0.0993590234914441
Map2k2	Map2k2	4137.00266397045	0.265366224155202	0.0831113330264157	3.19290058879045	0.00140851427829877	0.0279378948802199
Fus	Fus	17871.1050566466	0.26478767081314	0.0638782118357837	4.14519541489121	3.39524036074652e-05	0.00186984801543236
Gltscr2	Gltscr2	3072.1920888939	0.264557762079721	0.0798111644129457	3.31479642009594	0.000917098885185326	0.0209764363856445
Snrpa1	Snrpa1	4389.0478547753	0.264481452620317	0.0841161162836832	3.14424232008464	0.00166517489979471	0.0310308018188587
Alyref	Alyref	5571.29449740553	0.264279675435019	0.0779953174731146	3.38840438114913	0.00070300535533344	0.0177017410221102
Ier2	Ier2	1374.53105292613	0.26421708491114	0.0943214617521114	2.8012403540303	0.00509065879959045	0.0637658379242219
Rab5c	Rab5c	3196.66633299869	0.263940451760327	0.0794408024702976	3.32247967735489	0.000892211703326732	0.0206873547376735
C1qbp	C1qbp	13806.7244609905	0.262881047031908	0.080949368153727	3.24747497142514	0.00116433904213382	0.0245279417758739
Bcas2	Bcas2	4148.59132194776	0.262785734846745	0.0732873637258031	3.58568955802435	0.000336188699062409	0.0103567131104913
Rpl14	Rpl14	6979.7552865681	0.262614919766312	0.0784984675051324	3.34547830184254	0.000821407858698548	0.0197498504171958
Ube2c	Ube2c	6321.60490714186	0.262231042721561	0.0821593153983568	3.19173841030819	0.0014141934693146	0.0279942153022155
Golga2	Golga2	1055.64674289774	0.261969413985493	0.101945700078961	2.56969557109901	0.0101787919613094	0.0986073104935802
Gmnn	Gmnn	3059.35201253793	0.261323936314811	0.0865250832944551	3.0202101675591	0.00252599338580929	0.0405557700281889
Ppil1	Ppil1	1624.53191003422	0.260920842169557	0.0926273094241936	2.81688892607958	0.00484912924923249	0.0616014383233684
Fam60a	Fam60a	2368.61449035642	0.260685982678786	0.0863862343610362	3.01767966397625	0.0025471800135679	0.0406970835879293
Dcps	Dcps	2081.57557106952	0.260424156695712	0.0907869717148786	2.86851903722032	0.00412398379748015	0.0549381517237288
Spc24	Spc24	1298.47211674187	0.260202417461353	0.0942471753419405	2.760851097312	0.00576509543959933	0.0692232775195739
Arhgdia	Arhgdia	15394.3449842489	0.259050940505985	0.0728231849047555	3.55725914548773	0.000374744427987226	0.0113319956168652
Exosc2	Exosc2	2204.0661609018	0.258900420440188	0.0839247040560782	3.08491311768215	0.0020361162214391	0.0351241403503894
Dnajc9	Dnajc9	3412.98757097278	0.258877407069321	0.0721029905463142	3.59038377060152	0.000330191445291443	0.0102690768005118
Noc2l	Noc2l	7831.3799074018	0.258804130639323	0.0781669721616696	3.31091410454084	0.000929917481637985	0.0212202003101557
Lrfn4	Lrfn4	2178.28366743326	0.258308280564256	0.09316743429197	2.77251684053856	0.0055624641165185	0.0671994745841168
Mbd3	Mbd3	4963.17546932425	0.257712905034014	0.0680105538978917	3.78930754513385	0.00015106779523493	0.00589721133221197
Rpl12	Rpl12	13403.017970501	0.257481804026701	0.0804208350124993	3.20168031066429	0.00136628536365815	0.0273477557457514
Cdc20	Cdc20	4698.04015728447	0.256806954485739	0.0803226077464866	3.19719393693331	0.00138771591337668	0.027614101863032
Ppp1r37	Ppp1r37	2127.16743612612	0.255498736293817	0.0862854994654235	2.96108544166452	0.00306556881765379	0.0456501169251225
Spr	Spr	2054.22043780003	0.254608247024479	0.0894927038348706	2.84501681270325	0.00444090789844718	0.05790802918372
Prmt1	Prmt1	8807.11910111969	0.254267923849933	0.0794592883424083	3.19997736141601	0.00137438382450372	0.0274264691132746
Ssbp1	Ssbp1	1867.92374723106	0.253871353319446	0.0842500974333548	3.01330634685934	0.00258417909661592	0.0410030092128425
Ahsa1	Ahsa1	4761.43606654456	0.253198784767219	0.0811704160392738	3.11934812117645	0.00181251676474325	0.0326040822195439
Spg7	Spg7	1886.17841455858	0.252162356839696	0.0828917821837837	3.04206702035448	0.00234959573795453	0.0383902629948314
2510012J08Rik	2510012J08Rik	1266.98859353984	0.251809628676977	0.0961864953958347	2.61793121415547	0.00884646357849462	0.090966842945651
Aco2	Aco2	7524.1717402888	0.251804766900958	0.0714917916434501	3.52214934207804	0.000428062926007861	0.0123027531329023
Nme1	Nme1	3404.57659189832	0.250944601772356	0.0739467868727739	3.39358358063764	0.000689845037504418	0.0175860784495465
Ndufa10	Ndufa10	1884.37588766758	0.250831078353544	0.0852227906477135	2.94323943685919	0.00324797107125987	0.0474348130673775
Prkcsh	Prkcsh	4854.65638643212	0.250198998507494	0.0793890348011368	3.15155612024031	0.0016240295041437	0.0305958987230861
Tdp1	Tdp1	1697.86578218742	0.250106262725298	0.0898767188593217	2.78277028689457	0.0053896951344895	0.0659201174141408
Jtb	Jtb	2825.08138685746	0.249135887863862	0.0882230901804494	2.82393064394237	0.00474386490268407	0.0605764510500771
Cep250	Cep250	2821.45126604255	0.2491231979975	0.0771789995347141	3.22786249497116	0.00124718909646659	0.0255078633049122
Psmc3	Psmc3	4477.22602569823	0.249066708320715	0.0866418125231025	2.87467102854413	0.00404448656905468	0.0542456443506681
Dpf2	Dpf2	4199.88957696651	0.248352194537649	0.0716936165267873	3.46407681142512	0.000532054562990177	0.0144889333755723
H47	H47	1243.4433125222	0.248328879342567	0.0966550426469124	2.56922838728374	0.010192525817732	0.0986073104935802
Limd2	Limd2	3488.26343136999	0.248045229838667	0.0810177114408005	3.06161733561079	0.00220144690539078	0.0366585533671323
Med4	Med4	1622.89178703968	0.247563930396785	0.0884621548698265	2.79852927798424	0.00513359151578148	0.063978438890738
Chic2	Chic2	1219.90046810833	0.246920509002962	0.0955373923960355	2.58454310726203	0.00975081145980953	0.0958824651168729
Xrcc6	Xrcc6	2339.94320551822	0.246682317825635	0.0855499181595279	2.88348981661955	0.00393295363048126	0.053395185007245
Hsd17b10	Hsd17b10	1420.4915676211	0.246008549665504	0.0895287144557068	2.74781729148153	0.0059993430100284	0.0710835617702643
Cct5	Cct5	41353.038654109	0.245370152711396	0.0763649297047342	3.21312615175739	0.00131298605719567	0.0265778573959649
Plod3	Plod3	1868.07169344542	0.245350648948106	0.0894791902857905	2.74198557412593	0.00610690235883456	0.0718231047214486
Aimp1	Aimp1	2240.80792672044	0.245253222253414	0.0886783413175956	2.76564963450383	0.0056809535008376	0.0685469273087601
Evl	Evl	1390.5757218821	0.245034746098139	0.0929856790227687	2.63518800608144	0.00840906921321606	0.0883372162278628
Ctnnbip1	Ctnnbip1	1519.66700795146	0.244734164026942	0.0953003141984506	2.56803102996403	0.0102278000193872	0.0986552373690007
Parp2	Parp2	2166.91442208088	0.244515287289426	0.0809390926603219	3.02097885277249	0.00251958956515002	0.0405189460575022
Bckdk	Bckdk	1648.78791998741	0.243837303767733	0.0926277943626157	2.63244208118751	0.00847734757502712	0.0885272165197218
Pole3	Pole3	1665.70347899347	0.243731489520186	0.0877708924728513	2.77690567628187	0.00548791024256053	0.0667899002113108
Galk1	Galk1	1690.95505995395	0.243629743281665	0.0946680381138562	2.57351634337931	0.0100670892129326	0.0979677842656364
Gsto1	Gsto1	1267.57795247583	0.240718652504278	0.0932441324391226	2.58159571232473	0.00983447170524154	0.0961787917363801
Letm1	Letm1	2160.15445636534	0.240577632409378	0.0813128551058307	2.95866664743551	0.00308973131856394	0.0458402021134457
Rpl9	Rpl9	6845.78855270606	0.240538462595668	0.0724092820221962	3.32192856879777	0.00089397576772661	0.0206873547376735
Psma4	Psma4	5425.73787034862	0.240428645695602	0.0734890536407578	3.27162528001664	0.00106931200526575	0.0231676434019995
Mrpl9	Mrpl9	2190.98122101158	0.240146689781477	0.0824783617895224	2.91163263395447	0.00359545224644108	0.0504899832555785
Ranbp3	Ranbp3	5865.53141820697	0.239939570444299	0.0718057056453568	3.34151121123081	0.000833236513848957	0.0198887301538088
Rrbp1	Rrbp1	3433.15122334484	0.239376494770703	0.0916722122885447	2.61122197004746	0.00902193142008111	0.0919724727742285
Timm50	Timm50	2997.10762110035	0.239137670648799	0.0861646984866814	2.77535550926071	0.00551413953306557	0.0669438269913305
Kif22	Kif22	4533.67652869647	0.238859356832588	0.0749136029170627	3.18846441142379	0.00143030615121059	0.0281436288196288
Scpep1	Scpep1	1709.27476148046	0.238850356454345	0.0879948105348116	2.71436866563686	0.00664022238710933	0.0754139542535988
Sfr1	Sfr1	7500.94239644166	0.238414632267349	0.0671030954996798	3.55296026944818	0.000380921991713344	0.0114424730715559
Mepce	Mepce	2827.57254148423	0.238003037529968	0.0851892241321784	2.79381623620243	0.00520900700690722	0.0646730366172436
Med6	Med6	1285.58370416643	0.237283541785664	0.0923975620648926	2.56807145646348	0.0102266072825247	0.0986552373690007
Dnajc2	Dnajc2	4852.12757112784	0.237188004529565	0.0727787380221153	3.25902881769523	0.00111794311499554	0.0240102031102963
Ndufs2	Ndufs2	4987.59688187935	0.236653246625566	0.0774758056430693	3.05454386258113	0.00225403051445991	0.0371575799524177
Dus1l	Dus1l	1582.06523113962	0.23616012462796	0.0881578234055946	2.67883343196258	0.00738791351150874	0.0809222793293924
Pcbp4	Pcbp4	8642.30876953007	0.23447471696387	0.071021757159788	3.30144910997257	0.000961867820793856	0.0216981532663291
Kif2c	Kif2c	4688.81245617659	0.234403657925355	0.0765405147328772	3.06247820181786	0.00219512462643821	0.0366159721262367
Rfc2	Rfc2	2736.33490767092	0.233731427182852	0.0776098820952511	3.01161940815722	0.00259858177311195	0.0411184897581663
Leo1	Leo1	2548.44885583552	0.233528458421449	0.0829283545516102	2.81602667367665	0.00486216296644436	0.0616082294642783
Hnrnpl	Hnrnpl	34612.3002218448	0.233226802453081	0.0660396251519959	3.5316191137713	0.000413023798770042	0.0120105858651182
Mdh2	Mdh2	6033.98303700262	0.232991795208397	0.0710040564793876	3.28138710322887	0.0010329786805368	0.0226795185584228
Npm1	Npm1	114353.7466918	0.23298723931144	0.070978142186898	3.28252095832466	0.00102883337401615	0.0226389272344893
Sf3a3	Sf3a3	6322.23645586415	0.232888241770525	0.0707027723385379	3.29390537411197	0.000988057548872874	0.0220368129339113
Psmb7	Psmb7	4125.79414647612	0.23223829582754	0.0739021594159112	3.14251028201401	0.00167505829939875	0.0310974100103066
Wdr18	Wdr18	3251.24172987719	0.232069568649389	0.087337924527644	2.65714544860675	0.00788054349246902	0.0844417366834344
Trmt2a	Trmt2a	2356.98563744884	0.231651603237732	0.0778723782154955	2.97475958158982	0.00293218254883766	0.0443335208074259
Hmgb2	Hmgb2	4242.63228428329	0.231463189495137	0.0756673905097915	3.05895562058777	0.00222110050273027	0.0369234549003626
Chaf1b	Chaf1b	2767.71596722366	0.231020039333842	0.0899324948217292	2.56881608579621	0.0102046599934233	0.0986250374658503
Psmd3	Psmd3	9513.76064852921	0.230245226011623	0.0714494916163078	3.22248935301131	0.00127081888632366	0.0258969641957904
H2afz	H2afz	18001.8415172559	0.229803093843272	0.0860338043916499	2.67107906558617	0.00756078352929125	0.0820984736727098
Clic1	Clic1	3636.52798459619	0.229426371479749	0.0864549697036177	2.65370946593657	0.0079612341155024	0.0849693304545874
Myl12a	Myl12a	2992.24305681998	0.229297763224916	0.086422440158925	2.65322019146014	0.00797278422067202	0.0849693304545874
Tcf3	Tcf3	6753.69508144974	0.229228589704829	0.069997796255662	3.27479723600994	0.00105737837533445	0.0230102340486689
Safb2	Safb2	2121.4934258441	0.228652258683921	0.0883862916867584	2.5869651766166	0.00968253771008078	0.0957424371293228
D10Wsu52e	D10Wsu52e	6167.28953503581	0.228428164863843	0.0716901417135023	3.18632603317648	0.00144092116329174	0.0282960175851195
Eif1ad	Eif1ad	3560.85871088808	0.228151632111435	0.086146877253491	2.64840281372113	0.00808730985578202	0.0860029132236236
Cep110	Cep110	3174.86051220903	0.228079558718771	0.0789495333474598	2.88892852241424	0.00386556930692287	0.0527794767695923
Cops6	Cops6	3406.09924313735	0.227006954741354	0.0778021919431418	2.91774497699566	0.0035257257528726	0.049820065141731
Rbm10	Rbm10	3020.74495694069	0.226887954240663	0.0825541294102251	2.74835378752793	0.00598953420109672	0.0710527414613856
Nsmce2	Nsmce2	2719.64593927153	0.226647016561206	0.0850355621904195	2.66532037565268	0.00769150089960186	0.0829571289587255
Cdc37	Cdc37	7720.15118360645	0.226627920691835	0.0759265048583871	2.98483278157641	0.00283733384538237	0.0434999020960799
2810004N23Rik	2810004N23Rik	2404.5275203244	0.226418477007827	0.0882331995991158	2.56613698739874	0.0102838205407401	0.0989052711127957
Nop14	Nop14	3248.70494514552	0.225700043621686	0.0821852406835078	2.74623571999805	0.00602834331248644	0.0712309198783237
Zfp146	Zfp146	5230.36793545662	0.225512839210893	0.0859499672101277	2.62376876374562	0.00869628035402905	0.0900860182523592
Gnb2l1	Gnb2l1	48297.7168492538	0.225101262533095	0.0714473849280849	3.15058784530281	0.00162942248220939	0.0305958987230861
Fkbp3	Fkbp3	7489.44704636636	0.224501322819783	0.0869883048772094	2.58082190630895	0.00985654151381358	0.0962037487556181
Lap3	Lap3	4503.80627938984	0.224209462064947	0.0783213626757161	2.86268591869717	0.00420066734158863	0.0555096228597596
Phgdh	Phgdh	4377.88918812504	0.224135192717541	0.0763279308617885	2.93647672859619	0.00331963726621466	0.0480543086201822
Slc39a7	Slc39a7	3677.79849473288	0.223366837071372	0.0751227961389385	2.97335627201973	0.00294562325290267	0.0444005413258632
Cfl1	Cfl1	18771.4048712734	0.222932490028451	0.0620399707483071	3.59336871599885	0.000326430154005806	0.0102482434974179
Sox13	Sox13	2573.27328307624	0.221444281744814	0.0812142427128568	2.72666806150934	0.00639773630017741	0.0734862554259841
Ppib	Ppib	5688.43344605711	0.221339062625656	0.0817863698501351	2.70630745723568	0.0068036023217707	0.0767390293913222
5430437P03Rik	5430437P03Rik	2118.188256884	0.220960135376538	0.0846344873735658	2.61075765014383	0.00903418904968043	0.0919724727742285
Rpl22	Rpl22	10638.393556874	0.220542142752385	0.0703029451393983	3.1370256582436	0.00170671190536577	0.0314481606786837
Mphosph10	Mphosph10	4837.47385172073	0.220101588420319	0.0730091373580489	3.01471290286453	0.00257222610310085	0.0408983950393035
Lzts2	Lzts2	2059.95879347805	0.219232129626251	0.0848478628032326	2.58382618469323	0.0097711023386764	0.0958824651168729
Map3k11	Map3k11	2128.3390556106	0.218849848222638	0.0838338617514737	2.61051851424214	0.00904050782290803	0.0919724727742285
Smc1a	Smc1a	10339.4287065309	0.217452900208602	0.0647399424730116	3.3588676773887	0.000782625322785443	0.0191442194342901
Ogfr	Ogfr	3666.62994933188	0.217325432046616	0.0787413932066061	2.75998967247614	0.0057803188789942	0.0693216344393246
Ccnb2	Ccnb2	4469.36245941331	0.216628707656932	0.0739901809492549	2.92780345821162	0.00341365758371628	0.0489837503060773
Cox4nb	Cox4nb	3037.96384872475	0.216379923382348	0.0824477377288405	2.62444949179797	0.00867891638533676	0.0900860182523592
Psmd4	Psmd4	3646.45419902765	0.216264633714493	0.077514236635924	2.78999888407938	0.00527082232260011	0.0651941862687476
Fscn1	Fscn1	31579.5953854033	0.215991166408486	0.0680062920644702	3.17604680172425	0.00149296862678921	0.0290261647691793
Phax	Phax	3725.8277727868	0.214430009400359	0.0834023903127028	2.57102954239549	0.0101396676934482	0.0984176787454798
Kat5	Kat5	2501.66114900635	0.214352974304518	0.0824044129525306	2.60123173777109	0.00928896826646059	0.0933441887571544
Tmed9	Tmed9	3370.32474861899	0.213805867415696	0.0799639595832597	2.67377789356564	0.00750021070198816	0.0817712987310524
Rbm17	Rbm17	5637.48887715053	0.213146239144143	0.0714747084127548	2.98212114295392	0.0028625870247858	0.0436832552482018
Swi5	Swi5	3364.12072214318	0.212989902134692	0.0797970178418993	2.66914613973026	0.00760443552786588	0.0822881728141623
Nop56	Nop56	7073.14462147399	0.212674699884117	0.0811236424837957	2.62161181836231	0.00875150481181076	0.0903375229684089
Stip1	Stip1	14946.8018981914	0.212488568231111	0.0663738567972542	3.20138950008856	0.00136766520416468	0.0273477557457514
Exosc8	Exosc8	3191.15329563795	0.211749919728231	0.0804292630059014	2.6327472342087	0.00846973543218907	0.0885272165197218
Fxr2	Fxr2	4009.67114778825	0.211307377215292	0.0742200627138121	2.84703851612307	0.00441280229871079	0.0576941711680252
Ccdc41	Ccdc41	3849.12737708855	0.211252915738899	0.0702794046921533	3.00590075661933	0.00264795406208311	0.0415415563148301
Psmb4	Psmb4	4917.7314425147	0.210556444680474	0.0797029284470794	2.64176547565975	0.00824751431280504	0.08723604731291
Ppp1r8	Ppp1r8	3820.56338022423	0.210176657272358	0.0791826358957893	2.65432761734489	0.00794666309063554	0.0849655149105045
Hmgn1	Hmgn1	6994.822315177	0.209602363627367	0.0772853578102686	2.71205787960418	0.00668669159748801	0.075854321942505
Eif3h	Eif3h	3805.97347828935	0.20947288377281	0.0752672744507911	2.7830539275042	0.00538498546963433	0.0659201174141408
Serbp1	Serbp1	43058.2229610259	0.208628231743869	0.0642677363194247	3.24623588275991	0.00116941901345717	0.0245279417758739
Hnrnpc	Hnrnpc	21458.9145726642	0.208185747738795	0.0665836020696861	3.12668196474123	0.00176791061203326	0.0322145338510608
Nmral1	Nmral1	2934.55164860358	0.205502057419503	0.0772614056468663	2.65982809526891	0.00781805429788321	0.0841379686337693
Eef1a1	Eef1a1	226456.084086914	0.205487179104449	0.0665606729259457	3.08721607026224	0.00202040680193282	0.0350654405870665
Dnajc11	Dnajc11	4572.97058325431	0.205168241030647	0.0759838346388603	2.70015644782578	0.00693068762947638	0.0776394530129298
Gpi1	Gpi1	8845.38845194456	0.203288866139042	0.0793078440335286	2.56328826759052	0.0103685920986739	0.0991402336651089
Akr1a1	Akr1a1	9243.67997620912	0.20215113857727	0.070568767200566	2.86459784684532	0.00417539135391682	0.0553983956486029
Zc3h18	Zc3h18	3722.90104843346	0.201682199055259	0.0718873895621978	2.80552959682534	0.0050233967797187	0.0632225029040314
Rps7	Rps7	5181.69402199558	0.200938023124333	0.0763498585558502	2.63180609532297	0.00849323211769004	0.0885992404404111
Gnas	Gnas	54356.5732164146	0.199815592884108	0.0663873004418488	3.00984663563981	0.00261379633567973	0.0411824087275897
Csnk1e	Csnk1e	3675.25970546282	0.198975476777877	0.0770223928871507	2.58334582086285	0.00978471900056544	0.0958824651168729
Eif1	Eif1	18240.034094453	0.198537570120601	0.0703951688733998	2.82032948138324	0.00479743630413555	0.0611812769549395
Pspc1	Pspc1	5795.20593547731	0.198365630933745	0.0719622522208621	2.756523382911	0.00584194355842973	0.0699755523681656
Abcf1	Abcf1	7349.64666050617	0.196988093374223	0.0656179556906476	3.00204557275318	0.00268172025895608	0.0418297441658054
Rcn1	Rcn1	7576.63474561127	0.193473515290121	0.0740816395529304	2.61162572072782	0.00901128483707266	0.0919598819087601
Ssrp1	Ssrp1	20403.3533779692	0.19288748658272	0.0611412539939444	3.15478460094756	0.0016061663921176	0.0303907644788778
Srrt	Srrt	7369.22934833937	0.192299716683274	0.0642326441442304	2.99380041480897	0.00275526114509922	0.042506047524864
Kars	Kars	12161.3382108009	0.191038388213009	0.0746929774961161	2.55764858514232	0.0105382526643601	0.0997011939387451
Tpt1	Tpt1	14720.2931386044	0.18897137177725	0.067683453927465	2.79198771356684	0.00523853452044246	0.0649127293263572
Anp32b	Anp32b	12395.9296318964	0.186753397805069	0.0628595889461038	2.97096116815515	0.00296869315128104	0.0445493173659564
Cdk4	Cdk4	38581.399047715	0.185889566839453	0.0653974280528487	2.84245990055194	0.00447668622390559	0.0581438376749161
Upf1	Upf1	6920.67493941956	0.184504348586679	0.0690465695820365	2.67217255981795	0.00753618835450767	0.0819997183209013
Odf2	Odf2	5532.45356506104	0.182124816195919	0.0687877006712242	2.64763634223503	0.00810566669931096	0.0861052395709132
H2afy	H2afy	6147.70918547334	0.179951554501668	0.0694155253493292	2.59238194331993	0.00953138881405424	0.0950320283347318
Meox1	Meox1	12172.9945550599	0.176197973700052	0.0649048618756853	2.71471148089846	0.00663335326384564	0.0754139542535988
Atp5b	Atp5b	53007.2704896964	0.175194639454277	0.0607659323450675	2.88310625202639	0.00393774594240892	0.053395185007245
Slc25a3	Slc25a3	13197.071812447	0.173927471647212	0.0596057603076372	2.91796414892685	0.00352324855623475	0.049820065141731
Pcbp1	Pcbp1	21448.4517394763	0.172794858937323	0.063378950139369	2.72637616365293	0.00640339758682495	0.0734862554259841
Ppp2r1a	Ppp2r1a	9829.04204929517	0.164919761828992	0.0606223426580632	2.72044521207655	0.00651940743811624	0.0743545723343444
Cct3	Cct3	23914.3740099559	0.160332426673339	0.0619242642741586	2.58916966640889	0.00962076790300668	0.0954621172172806
Ywhae	Ywhae	58545.1836862838	0.159724193912292	0.0602002175514118	2.65321622427502	0.00797287793370798	0.0849693304545874
Ybx1	Ybx1	18513.8771875442	0.158309268125104	0.0618840699677238	2.55815863771843	0.0105228076373438	0.0997011939387451
Smc3	Smc3	12813.8492303569	0.157975138426868	0.0606349284585933	2.60534880542898	0.00917807711931454	0.0927974197355925
Anp32a	Anp32a	14792.1396988716	0.156520226216084	0.0585992329252127	2.67102858523495	0.00756192068318325	0.0820984736727098
Hnrnpm	Hnrnpm	22682.1667454153	0.153439560498213	0.0588288361395671	2.6082372279844	0.00910098573329849	0.0923086483827621
Cbx5	Cbx5	47394.0158610312	-0.141369340368881	0.054620200726864	-2.5882244753332	0.00964720900520176	0.0955800868073155
Psme4	Psme4	21283.9970650219	-0.146362587043042	0.0565325635582754	-2.58899610827249	0.00962561823026749	0.0954621172172806
Slc38a2	Slc38a2	25861.1083993234	-0.148772613103325	0.0580940121141923	-2.56089410404106	0.0104403173993743	0.0994402405053444
